transaction_id,customer_id,amount,status,event_date,last_login
3008,1451,19.99 USD,Success,2023-12-30,
3009,1373,€18.50,Success,2023-07-17,2023-02-19
3010,1262,€18.50,Success,2023-11-21,2023-11-09
3011,1309,$19.99,Success,2023-03-25,2023-09-06
3012,1384,$49.99,Refunded,2023-06-06,2023-04-29
3013,1171,19.99 USD,Failed,2023-03-26,2023-02-26
3014,1375,$19.99,Refunded,2023-09-10,2023-07-01
3015,1172,$49.99,Success,2023-03-13,2023-09-21
3016,1361,,Success,2023-08-11,2023-04-16
3017,1046,€18.50,Refunded,2023-10-03,2023-07-10
3018,1378,19.99 USD,Failed,2023-10-10,2023-05-17
3019,1140,,Refunded,2023-09-21,
3020,1374,€18.50,Success,2023-09-03,2023-04-30
3021,1405,19.99 USD,Failed,2023-12-07,2023-08-30
3022,1117,€18.50,Success,2023-03-02,2023-11-15
3023,1276,19.99 USD,Failed,2023-09-16,2023-03-13
3024,1213,€18.50,Failed,2023-01-07,2023-08-31
3025,1219,49.99 USD,Refunded,2023-07-07,2023-05-11
3026,1392,€18.50,Refunded,2023-01-04,2023-09-26
3027,1025,,Refunded,2023-08-19,2023-02-21
3028,1008,,Failed,2023-05-13,2023-03-03
3029,1270,,Failed,2023-05-05,2023-04-29
3030,1009,€18.50,Success,2023-01-15,2023-12-31
3031,1471,€18.50,Success,2023-01-13,
3032,1377,€18.50,Refunded,2023-04-28,2023-08-27
3033,1120,49.99 USD,Success,2023-08-28,2023-12-17
3034,1124,49.99 USD,Success,2023-09-20,2023-09-12
3035,1169,$19.99,Success,2023-12-26,2023-06-22
3036,1071,,Refunded,2023-01-06,2023-11-05
3037,1151,$19.99,Success,2023-11-16,2023-08-25
3038,1207,€18.50,Success,2023-08-19,2023-11-15
3039,1048,€18.50,Refunded,2023-01-30,2023-04-05
3040,1153,49.99 USD,Failed,2023-01-22,
3041,1346,$19.99,Success,2023-06-05,2023-02-26
3042,1292,€18.50,Failed,2023-04-28,2023-03-08
3043,1067,49.99 USD,Success,2023-12-06,2023-02-15
3044,1049,€18.50,Success,2023-07-12,2023-04-04
3045,1151,,Success,2023-12-12,2023-05-18
3046,1018,€18.50,Success,2023-07-14,2023-04-03
3047,1099,$19.99,Success,2023-06-17,2023-08-20
3048,1059,$19.99,Success,2023-08-27,2023-02-18
3049,1166,49.99 USD,Success,2023-12-28,2023-01-23
3050,1201,€18.50,Success,2023-09-01,
3051,1344,19.99 USD,Refunded,2023-03-10,2023-09-24
3052,1145,€18.50,Success,2023-04-05,2023-11-25
3053,1402,€18.50,Success,2023-03-18,2023-04-28
3054,1163,€18.50,Success,2023-06-20,2023-03-29
3055,1457,19.99 USD,Success,2023-01-01,2023-03-30
3056,1480,$19.99,Failed,2023-03-03,2023-02-24
3057,1438,$49.99,Success,2023-07-26,2023-06-02
3058,1241,$49.99,Success,2023-06-03,2023-08-27
3059,1068,€18.50,Success,2023-10-01,2023-09-22
3060,1174,19.99 USD,Success,2023-02-17,2023-09-25
3061,1048,19.99 USD,Failed,2023-05-17,2023-04-23
3062,1482,€18.50,Success,2023-01-01,2023-06-15
3063,1107,$19.99,Failed,2023-08-23,2023-06-05
3064,1225,49.99 USD,Success,2023-09-13,2023-01-08
3065,1160,19.99 USD,Success,2023-04-17,2023-07-21
3066,1118,49.99 USD,Refunded,2023-06-22,2023-08-05
3067,1148,$49.99,Refunded,2023-05-10,2023-10-19
3068,1464,,Success,2023-10-21,2023-02-19
3069,1149,$19.99,Refunded,2023-02-09,2023-04-17
3070,1431,$19.99,Failed,2023-12-04,2023-01-09
3071,1292,49.99 USD,Refunded,2023-01-16,2023-08-21
3072,1142,€18.50,Failed,2023-05-07,2023-07-07
3073,1418,19.99 USD,Refunded,2023-12-15,2023-11-19
3074,1475,€18.50,Refunded,2023-07-22,2023-11-05
3075,1454,49.99 USD,Refunded,2023-05-14,2023-12-04
3076,1159,19.99 USD,Success,2023-09-16,2023-04-20
3077,1010,€18.50,Success,2023-01-14,2023-05-25
3078,1137,€18.50,Refunded,2023-03-07,2023-08-16
3079,1456,€18.50,Failed,2023-12-17,2023-11-05
3080,1077,49.99 USD,Success,2023-12-08,2023-04-24
3081,1076,$49.99,Success,2023-07-14,2023-03-04
3082,1440,49.99 USD,Success,2023-04-24,2023-10-02
3083,1253,€18.50,Refunded,2023-06-08,2023-05-04
3084,1408,19.99 USD,Success,2023-06-10,2023-03-27
3085,1257,$49.99,Success,2023-09-11,2023-03-11
3086,1319,49.99 USD,Success,2023-01-15,2023-02-16
3087,1290,49.99 USD,Failed,2023-02-06,2023-07-18
3088,1262,€18.50,Refunded,2023-06-04,2023-12-30
3089,1084,,Success,2023-01-27,
3090,1145,€18.50,Success,2023-01-12,2023-10-03
3091,1322,49.99 USD,Refunded,2023-03-08,2023-02-06
3092,1041,€18.50,Success,2023-01-30,2023-07-22
3093,1373,$19.99,Failed,2023-04-06,2023-05-10
3094,1124,$49.99,Success,2023-08-03,2023-10-19
3095,1166,$19.99,Failed,2023-07-13,
3096,1424,$49.99,Refunded,2023-05-15,2023-09-20
3097,1240,49.99 USD,Success,2023-10-17,2023-04-30
3098,1458,€18.50,Failed,2023-02-01,2023-10-05
3099,1486,€18.50,Success,2023-02-08,2023-07-21
3100,1279,€18.50,Success,2023-12-18,2023-02-15
3101,1187,€18.50,Success,2023-07-25,2023-06-17
3102,1301,49.99 USD,Failed,2023-02-12,
3103,1018,$49.99,Success,2023-12-03,2023-02-15
3104,1067,€18.50,Success,2023-09-16,2023-07-31
3105,1217,$19.99,Success,2023-09-06,2023-01-28
3106,1101,€18.50,Refunded,2023-03-15,2023-03-28
3107,1041,49.99 USD,Refunded,2023-11-15,2023-10-18
3108,1287,€18.50,Success,2023-10-23,2023-06-06
3109,1166,$19.99,Success,2023-10-01,2023-09-22
3110,1108,€18.50,Success,2023-11-19,2023-09-22
3111,1493,€18.50,Success,2023-12-25,2023-01-22
3112,1035,19.99 USD,Failed,2023-07-09,2023-09-13
3113,1231,$49.99,Refunded,2023-05-18,2023-07-10
3114,1228,$19.99,Refunded,2023-10-29,2023-08-20
3115,1352,19.99 USD,Failed,2023-11-07,2023-07-05
3116,1163,€18.50,Success,2023-11-27,2023-11-22
3117,1386,$49.99,Failed,2023-12-19,2023-07-02
3118,1072,$19.99,Success,2023-10-09,2023-07-21
3119,1135,€18.50,Failed,2023-06-15,
3120,1352,$19.99,Success,2023-10-05,2023-02-12
3121,1378,€18.50,Success,2023-01-26,2023-08-09
3122,1069,$49.99,Success,2023-03-14,2023-01-17
3123,1424,€18.50,Refunded,2023-04-25,
3124,1486,€18.50,Failed,2023-02-20,
3125,1195,49.99 USD,Success,2023-06-20,2023-07-02
3126,1268,€18.50,Success,2023-09-25,2023-02-13
3127,1048,€18.50,Success,2023-01-03,2023-07-07
3128,1315,49.99 USD,Success,2023-07-29,2023-09-20
3129,1129,$49.99,Success,2023-12-04,2023-06-23
3130,1443,$49.99,Success,2023-10-28,2023-02-23
3131,1004,$19.99,Success,2023-12-08,2023-08-08
3132,1427,,Success,2023-04-25,2023-02-15
3133,1026,€18.50,Success,2023-06-16,2023-09-17
3134,1159,,Success,2023-09-22,2023-07-14
3135,1148,19.99 USD,Success,2023-08-15,2023-12-13
3136,1263,49.99 USD,Refunded,2023-05-31,2023-03-02
3137,1229,49.99 USD,Refunded,2023-09-25,2023-06-15
3138,1199,19.99 USD,Success,2023-04-26,2023-06-09
3139,1049,49.99 USD,Failed,2023-03-29,2023-05-31
3140,1066,€18.50,Success,2023-11-14,2023-04-21
3141,1299,19.99 USD,Failed,2023-08-30,
3142,1380,€18.50,Failed,2023-12-26,2023-01-03
3143,1057,€18.50,Failed,2023-11-25,2023-01-13
3144,1258,49.99 USD,Refunded,2023-11-29,2023-06-11
3145,1341,$49.99,Success,2023-02-09,2023-12-10
3146,1325,$19.99,Failed,2023-07-01,2023-11-28
3147,1129,19.99 USD,Success,2023-07-28,2023-09-21
3148,1214,$49.99,Refunded,2023-09-30,
3149,1171,49.99 USD,Success,2023-04-29,
3150,1257,€18.50,Success,2023-01-24,2023-11-30
3151,1101,$19.99,Failed,2023-09-15,2023-08-07
3152,1208,$49.99,Success,2023-04-02,2023-05-26
3153,1290,$19.99,Success,2023-06-10,2023-10-25
3154,1353,19.99 USD,Success,2023-05-29,2023-10-24
3155,1470,49.99 USD,Failed,2023-04-27,2023-06-10
3156,1285,€18.50,Success,2023-02-22,2023-08-17
3157,1115,49.99 USD,Refunded,2023-10-29,2023-08-22
3158,1263,$19.99,Refunded,2023-02-14,2023-03-30
3159,1149,,Refunded,2023-09-22,2023-11-29
3160,1299,19.99 USD,Success,2023-09-19,2023-11-06
3161,1441,19.99 USD,Refunded,2023-11-03,2023-08-03
3162,1035,49.99 USD,Refunded,2023-08-22,2023-04-07
3163,1452,$49.99,Success,2023-02-04,2023-08-01
3164,1332,$49.99,Refunded,2023-12-04,2023-12-20
3165,1476,$19.99,Failed,2023-07-16,2023-11-08
3166,1286,49.99 USD,Refunded,2023-01-25,2023-04-10
3167,1302,49.99 USD,Refunded,2023-07-21,2023-05-25
3168,1310,€18.50,Success,2023-09-30,2023-01-10
3169,1207,49.99 USD,Failed,2023-02-05,2023-02-13
3170,1105,19.99 USD,Success,2023-08-11,2023-09-08
3171,1445,$19.99,Success,2023-12-18,
3172,1157,$49.99,Failed,2023-10-04,2023-09-06
3173,1120,49.99 USD,Success,2023-01-18,
3174,1054,$19.99,Failed,2023-07-07,
3175,1399,49.99 USD,Success,2023-09-14,2023-01-19
3176,1011,$49.99,Success,2023-05-22,
3177,1144,€18.50,Failed,2023-05-16,2023-08-23
3178,1399,$49.99,Success,2023-11-03,2023-12-11
3179,1395,$49.99,Failed,2023-03-20,2023-01-01
3180,1135,$49.99,Failed,2023-10-19,2023-05-10
3181,1467,49.99 USD,Success,2023-03-03,2023-01-27
3182,1002,€18.50,Success,2023-05-09,2023-01-02
3183,1143,$49.99,Success,2023-12-07,2023-09-07
3184,1029,19.99 USD,Refunded,2023-10-25,2023-08-10
3185,1236,19.99 USD,Failed,2023-09-14,2023-05-18
3186,1278,$19.99,Failed,2023-07-31,2023-10-02
3187,1347,€18.50,Success,2023-02-23,2023-05-21
3188,1114,$19.99,Success,2023-06-24,2023-09-13
3189,1103,19.99 USD,Success,2023-04-10,2023-11-08
3190,1117,,Failed,2023-02-08,2023-04-05
3191,1004,€18.50,Success,2023-09-20,2023-06-22
3192,1467,$49.99,Success,2023-05-30,2023-02-26
3193,1359,19.99 USD,Refunded,2023-05-01,2023-04-12
3194,1247,49.99 USD,Refunded,2023-06-27,2023-06-18
3195,1363,49.99 USD,Success,2023-10-28,2023-03-11
3196,1320,$19.99,Refunded,2023-11-26,
3197,1120,$19.99,Success,2023-04-30,2023-02-18
3198,1285,$49.99,Refunded,2023-03-13,2023-12-13
3199,1148,$49.99,Success,2023-08-07,2023-01-05
3200,1083,€18.50,Failed,2023-10-29,2023-07-21
3201,1453,€18.50,Refunded,2023-05-03,2023-07-21
3202,1405,$19.99,Success,2023-09-01,2023-06-28
3203,1465,$49.99,Failed,2023-03-16,2023-02-26
3204,1455,,Success,2023-01-06,2023-07-05
3205,1230,$49.99,Failed,2023-01-21,2023-04-02
3206,1287,19.99 USD,Success,2023-07-09,2023-10-19
3207,1160,$19.99,Refunded,2023-08-13,2023-08-15
3208,1271,19.99 USD,Refunded,2023-04-13,2023-04-22
3209,1459,$19.99,Success,2023-12-10,2023-05-28
3210,1037,€18.50,Failed,2023-04-09,2023-09-26
3211,1499,€18.50,Success,2023-11-14,2023-07-22
3212,1225,49.99 USD,Success,2023-12-29,2023-12-31
3213,1141,49.99 USD,Refunded,2023-03-24,2023-12-14
3214,1291,,Failed,2023-06-30,2023-12-24
3215,1480,19.99 USD,Success,2023-06-01,2023-02-25
3216,1150,$49.99,Success,2023-02-25,2023-10-28
3217,1113,49.99 USD,Success,2023-07-09,2023-11-12
3218,1236,€18.50,Success,2023-01-22,2023-07-04
3219,1065,49.99 USD,Success,2023-03-09,2023-02-23
3220,1360,$19.99,Refunded,2023-07-04,2023-02-06
3221,1340,19.99 USD,Success,2023-01-10,
3222,1257,$19.99,Success,2023-03-07,2023-10-20
3223,1474,$19.99,Success,2023-09-21,2023-09-27
3224,1248,$19.99,Success,2023-08-13,
3225,1456,€18.50,Success,2023-05-03,2023-08-08
3226,1448,€18.50,Refunded,2023-02-07,2023-08-16
3227,1330,$49.99,Refunded,2023-05-03,
3228,1322,19.99 USD,Success,2023-11-14,2023-07-30
3229,1179,€18.50,Success,2023-06-05,2023-10-25
3230,1189,€18.50,Refunded,2023-10-28,
3231,1406,€18.50,Refunded,2023-11-17,2023-01-23
3232,1153,$19.99,Success,2023-03-08,2023-10-11
3233,1195,€18.50,Success,2023-05-13,2023-07-07
3234,1465,19.99 USD,Success,2023-12-28,2023-01-18
3235,1310,$19.99,Failed,2023-05-20,2023-02-18
3236,1261,€18.50,Success,2023-03-23,2023-02-16
3237,1418,€18.50,Failed,2023-02-27,2023-04-25
3238,1405,,Failed,2023-05-29,2023-02-08
3239,1426,49.99 USD,Refunded,2023-05-11,2023-08-05
3240,1142,19.99 USD,Success,2023-03-10,
3241,1341,19.99 USD,Refunded,2023-12-11,2023-09-19
3242,1315,,Success,2023-09-07,2023-07-30
3243,1100,$19.99,Success,2023-11-16,2023-02-22
3244,1243,$49.99,Success,2023-06-26,2023-10-08
3245,1489,19.99 USD,Refunded,2023-03-13,2023-12-21
3246,1011,49.99 USD,Refunded,2023-01-17,2023-11-17
3247,1238,$49.99,Refunded,2023-11-25,
3248,1048,$19.99,Refunded,2023-06-09,2023-09-21
3249,1041,$49.99,Failed,2023-03-11,
3250,1165,€18.50,Success,2023-04-23,2023-04-21
3251,1081,$49.99,Failed,2023-08-20,2023-02-12
3252,1428,19.99 USD,Refunded,2023-01-21,2023-12-04
3253,1290,$19.99,Success,2023-05-15,
3254,1157,19.99 USD,Failed,2023-09-20,2023-09-04
3255,1215,49.99 USD,Refunded,2023-04-21,2023-01-04
3256,1489,€18.50,Refunded,2023-09-03,2023-12-30
3257,1157,49.99 USD,Success,2023-10-10,2023-12-15
3258,1461,19.99 USD,Success,2023-01-08,2023-12-16
3259,1133,19.99 USD,Failed,2023-10-11,2023-11-08
3260,1066,19.99 USD,Failed,2023-07-26,2023-06-22
3261,1335,,Failed,2023-07-13,2023-07-12
3262,1006,€18.50,Refunded,2023-02-16,2023-01-03
3263,1435,19.99 USD,Success,2023-12-08,2023-10-05
3264,1013,19.99 USD,Refunded,2023-08-30,2023-02-25
3265,1072,49.99 USD,Refunded,2023-01-10,2023-10-01
3266,1398,49.99 USD,Success,2023-10-16,2023-06-25
3267,1404,19.99 USD,Success,2023-05-11,2023-04-26
3268,1162,$19.99,Failed,2023-09-27,2023-03-25
3269,1065,€18.50,Success,2023-10-29,2023-06-08
3270,1346,49.99 USD,Failed,2023-03-02,2023-10-13
3271,1129,$19.99,Refunded,2023-06-13,2023-03-21
3272,1418,€18.50,Success,2023-01-13,
3273,1465,19.99 USD,Success,2023-09-29,
3274,1205,€18.50,Success,2023-07-27,2023-01-10
3275,1275,$49.99,Success,2023-09-03,2023-07-18
3276,1465,$49.99,Failed,2023-05-13,2023-02-28
3277,1255,19.99 USD,Success,2023-09-01,2023-08-22
3278,1265,49.99 USD,Success,2023-10-21,2023-11-03
3279,1024,$19.99,Refunded,2023-02-07,2023-09-01
3280,1449,€18.50,Success,2023-12-25,2023-02-23
3281,1280,€18.50,Success,2023-02-25,2023-12-03
3282,1252,19.99 USD,Refunded,2023-11-15,2023-01-09
3283,1309,€18.50,Success,2023-02-17,2023-04-11
3284,1288,€18.50,Refunded,2023-04-15,2023-10-22
3285,1163,49.99 USD,Failed,2023-02-28,2023-07-22
3286,1094,€18.50,Refunded,2023-03-18,2023-06-02
3287,1269,€18.50,Success,2023-08-06,2023-04-20
3288,1320,49.99 USD,Refunded,2023-02-24,2023-11-18
3289,1109,$19.99,Success,2023-02-24,2023-09-23
3290,1335,49.99 USD,Success,2023-05-09,
3291,1309,$19.99,Success,2023-03-26,2023-03-24
3292,1237,$19.99,Success,2023-08-02,2023-05-14
3293,1380,€18.50,Refunded,2023-04-25,2023-11-22
3294,1435,49.99 USD,Failed,2023-11-10,2023-06-09
3295,1386,$19.99,Refunded,2023-10-20,2023-02-08
3296,1482,€18.50,Success,2023-02-18,2023-06-25
3297,1424,€18.50,Refunded,2023-03-08,2023-01-13
3298,1389,49.99 USD,Success,2023-10-02,2023-11-11
3299,1024,49.99 USD,Success,2023-05-09,2023-03-08
3300,1140,$49.99,Failed,2023-01-29,2023-09-05
3301,1116,49.99 USD,Refunded,2023-12-09,2023-02-10
3302,1481,€18.50,Refunded,2023-02-02,2023-07-03
3303,1391,€18.50,Success,2023-04-29,2023-02-04
3304,1404,49.99 USD,Failed,2023-06-29,2023-12-03
3305,1481,$49.99,Refunded,2023-05-31,2023-10-17
3306,1451,€18.50,Refunded,2023-05-13,2023-03-17
3307,1024,,Success,2023-11-23,2023-03-11
3308,1078,19.99 USD,Success,2023-07-04,2023-08-22
3309,1067,19.99 USD,Success,2023-05-14,2023-01-11
3310,1172,$19.99,Success,2023-06-26,2023-10-10
3311,1443,49.99 USD,Failed,2023-01-22,2023-10-31
3312,1011,19.99 USD,Refunded,2023-08-29,2023-01-24
3313,1287,19.99 USD,Refunded,2023-03-18,2023-10-01
3314,1127,$19.99,Success,2023-07-23,2023-01-27
3315,1095,,Refunded,2023-01-04,2023-02-23
3316,1091,49.99 USD,Success,2023-11-24,2023-02-24
3317,1140,$19.99,Success,2023-06-14,2023-08-21
3318,1030,,Success,2023-05-08,2023-10-04
3319,1333,49.99 USD,Success,2023-02-14,2023-04-30
3320,1019,€18.50,Refunded,2023-08-06,2023-08-13
3321,1145,,Success,2023-08-23,
3322,1476,$19.99,Success,2023-05-16,2023-09-12
3323,1315,€18.50,Failed,2023-06-17,2023-06-25
3324,1446,19.99 USD,Refunded,2023-08-25,2023-02-23
3325,1389,€18.50,Failed,2023-04-03,2023-05-26
3326,1159,19.99 USD,Refunded,2023-01-05,2023-09-16
3327,1348,$49.99,Failed,2023-06-05,
3328,1042,$19.99,Success,2023-09-02,2023-09-19
3329,1253,€18.50,Failed,2023-12-26,2023-01-19
3330,1129,$49.99,Success,2023-03-22,2023-12-08
3331,1059,$49.99,Failed,2023-09-04,
3332,1150,49.99 USD,Refunded,2023-12-09,2023-07-16
3333,1466,$49.99,Success,2023-05-17,
3334,1286,$19.99,Failed,2023-03-04,2023-10-30
3335,1498,€18.50,Failed,2023-11-03,2023-03-26
3336,1004,$19.99,Failed,2023-04-26,2023-10-11
3337,1466,€18.50,Refunded,2023-04-23,2023-10-29
3338,1417,$49.99,Failed,2023-01-31,2023-05-12
3339,1265,,Refunded,2023-01-07,2023-04-30
3340,1344,€18.50,Refunded,2023-01-03,2023-08-04
3341,1129,€18.50,Success,2023-11-03,2023-05-16
3342,1381,$49.99,Success,2023-08-31,2023-04-26
3343,1266,49.99 USD,Refunded,2023-02-25,2023-03-02
3344,1177,19.99 USD,Success,2023-03-14,2023-01-17
3345,1252,€18.50,Failed,2023-01-10,2023-02-03
3346,1414,$19.99,Success,2023-03-02,2023-01-20
3347,1055,€18.50,Failed,2023-02-19,2023-07-27
3348,1462,19.99 USD,Success,2023-05-02,2023-06-11
3349,1456,€18.50,Refunded,2023-06-24,2023-10-26
3350,1470,$19.99,Success,2023-01-01,2023-01-10
3351,1082,$19.99,Refunded,2023-02-07,2023-04-04
3352,1392,€18.50,Failed,2023-07-09,2023-04-17
3353,1098,€18.50,Success,2023-03-20,2023-04-15
3354,1148,$49.99,Refunded,2023-12-11,2023-03-12
3355,1328,€18.50,Success,2023-12-04,2023-03-25
3356,1155,19.99 USD,Failed,2023-07-09,2023-07-28
3357,1189,,Success,2023-07-03,2023-09-16
3358,1493,$49.99,Success,2023-03-08,2023-08-27
3359,1370,€18.50,Refunded,2023-01-17,2023-10-29
3360,1262,49.99 USD,Success,2023-11-12,
3361,1079,49.99 USD,Failed,2023-10-23,2023-10-09
3362,1399,€18.50,Refunded,2023-07-28,2023-07-25
3363,1251,19.99 USD,Refunded,2023-12-11,2023-09-21
3364,1096,19.99 USD,Success,2023-02-10,2023-11-07
3365,1259,19.99 USD,Success,2023-04-25,2023-12-13
3366,1259,$49.99,Failed,2023-04-10,2023-07-04
3367,1102,$19.99,Success,2023-12-11,2023-04-24
3368,1039,$49.99,Failed,2023-12-15,2023-03-20
3369,1272,€18.50,Success,2023-05-19,2023-12-23
3370,1100,49.99 USD,Success,2023-11-12,2023-12-08
3371,1358,49.99 USD,Success,2023-11-20,2023-10-28
3372,1379,$19.99,Refunded,2023-11-30,2023-02-19
3373,1307,€18.50,Success,2023-10-29,2023-11-16
3374,1220,$19.99,Refunded,2023-10-21,2023-04-05
3375,1307,49.99 USD,Success,2023-01-17,2023-09-15
3376,1419,$49.99,Failed,2023-11-18,2023-12-17
3377,1123,19.99 USD,Refunded,2023-10-19,2023-03-03
3378,1421,49.99 USD,Success,2023-03-15,2023-05-22
3379,1230,€18.50,Failed,2023-09-20,2023-11-26
3380,1177,19.99 USD,Failed,2023-01-16,2023-08-10
3381,1062,49.99 USD,Success,2023-01-14,2023-12-22
3382,1484,$49.99,Success,2023-12-02,2023-04-21
3383,1115,$19.99,Success,2023-10-08,2023-04-14
3384,1190,19.99 USD,Success,2023-12-27,2023-01-15
3385,1061,$49.99,Success,2023-01-04,2023-09-27
3386,1255,€18.50,Failed,2023-05-07,
3387,1482,€18.50,Success,2023-11-08,2023-06-06
3388,1006,19.99 USD,Success,2023-01-06,2023-01-27
3389,1154,$19.99,Success,2023-05-09,
3390,1091,€18.50,Success,2023-08-20,2023-01-09
3391,1469,$49.99,Success,2023-11-09,2023-10-03
3392,1013,€18.50,Refunded,2023-07-14,
3393,1454,,Success,2023-03-06,2023-07-05
3394,1228,$49.99,Success,2023-11-17,2023-03-20
3395,1085,$49.99,Failed,2023-04-13,2023-08-04
3396,1132,19.99 USD,Success,2023-10-04,2023-02-26
3397,1182,19.99 USD,Failed,2023-06-07,2023-05-24
3398,1385,$19.99,Refunded,2023-08-12,2023-12-22
3399,1061,49.99 USD,Success,2023-10-16,2023-11-27
3400,1218,49.99 USD,Refunded,2023-10-05,2023-03-08
3401,1404,$49.99,Success,2023-07-01,2023-10-02
3402,1245,19.99 USD,Success,2023-01-04,
3403,1229,€18.50,Refunded,2023-08-03,2023-07-07
3404,1078,€18.50,Success,2023-08-05,2023-06-13
3405,1148,$49.99,Success,2023-07-28,2023-09-24
3406,1137,19.99 USD,Success,2023-03-15,2023-02-20
3407,1470,$19.99,Success,2023-08-15,2023-05-06
3408,1313,$19.99,Success,2023-04-03,2023-03-21
3409,1375,$19.99,Success,2023-03-06,2023-07-02
3410,1422,€18.50,Refunded,2023-11-17,2023-11-06
3411,1388,19.99 USD,Success,2023-01-10,2023-01-17
3412,1064,19.99 USD,Success,2023-10-30,
3413,1012,€18.50,Failed,2023-11-18,2023-10-07
3414,1212,$19.99,Success,2023-11-01,2023-10-31
3415,1473,$19.99,Success,2023-10-05,2023-12-06
3416,1241,$49.99,Success,2023-03-27,2023-08-02
3417,1492,49.99 USD,Success,2023-01-26,2023-07-17
3418,1212,€18.50,Success,2023-08-06,2023-01-07
3419,1180,49.99 USD,Failed,2023-04-05,2023-01-11
3420,1337,19.99 USD,Success,2023-09-01,2023-01-12
3421,1484,,Refunded,2023-04-17,2023-04-20
3422,1172,,Refunded,2023-09-05,2023-05-13
3423,1159,49.99 USD,Success,2023-01-14,2023-05-08
3424,1163,€18.50,Success,2023-06-10,2023-05-28
3425,1464,$49.99,Success,2023-03-12,2023-02-23
3426,1482,49.99 USD,Success,2023-06-01,2023-11-07
3427,1496,€18.50,Failed,2023-03-16,
3428,1187,$19.99,Success,2023-08-03,
3429,1394,$19.99,Success,2023-02-20,2023-04-07
3430,1190,19.99 USD,Refunded,2023-05-23,2023-09-06
3431,1404,€18.50,Refunded,2023-02-05,2023-05-07
3432,1307,19.99 USD,Refunded,2023-06-16,2023-01-30
3433,1255,€18.50,Success,2023-08-24,2023-01-24
3434,1182,€18.50,Failed,2023-09-17,2023-07-20
3435,1116,,Success,2023-07-11,2023-05-11
3436,1281,49.99 USD,Failed,2023-07-21,2023-05-02
3437,1195,€18.50,Success,2023-09-19,2023-12-22
3438,1033,€18.50,Success,2023-07-04,2023-11-23
3439,1051,$19.99,Success,2023-06-07,2023-05-30
3440,1111,49.99 USD,Success,2023-09-03,2023-01-14
3441,1251,€18.50,Failed,2023-04-20,2023-10-31
3442,1081,19.99 USD,Failed,2023-04-09,2023-01-29
3443,1231,19.99 USD,Success,2023-08-29,2023-02-19
3444,1226,19.99 USD,Refunded,2023-07-21,2023-08-28
3445,1232,€18.50,Success,2023-05-02,2023-10-10
3446,1220,,Failed,2023-04-27,2023-12-01
3447,1435,$49.99,Success,2023-04-06,2023-12-18
3448,1412,$19.99,Success,2023-08-22,2023-06-05
